time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-07T21:27:32.078Z,62.4978,-150.8526,75.5,1.7,ml,,,,0.57,ak,ak19727192,2018-06-07T21:37:01.906Z,"43km WNW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-06-07T21:27:17.560Z,19.4068336,-155.2896729,0.18,2.18,ml,21,68,0.01199,0.19,hv,hv70245342,2018-06-07T21:33:01.600Z,"6km WSW of Volcano, Hawaii",earthquake,0.21,0.25,0.29,9,automatic,hv,hv
2018-06-07T21:26:33.270Z,60.0846,-137.9244,2.18,3.1,ml,,83,0.771,0.38,us,us1000ekpu,2018-06-07T21:38:55.040Z,"77km SSW of Haines Junction, Canada",earthquake,2.2,6.3,0.05,52,reviewed,us,us
2018-06-07T21:24:37.560Z,19.4115009,-155.2878265,1.16,2.06,ml,19,71,0.008624,0.15,hv,hv70245337,2018-06-07T21:30:24.840Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.27,0.34,13,automatic,hv,hv
2018-06-07T21:23:22.730Z,60.0862,-152.581,88.3,1.9,ml,,,,0.33,ak,ak19727183,2018-06-07T21:33:15.129Z,"45km SSE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-06-07T21:21:18.420Z,19.3953342,-155.2628326,-0.2,1.91,ml,16,140,0.004182,0.18,hv,hv70245327,2018-06-07T21:26:59.760Z,"4km SSW of Volcano, Hawaii",earthquake,0.2,0.21,0.2,6,automatic,hv,hv
2018-06-07T21:19:58.750Z,-5.026,132.2153,35,4.3,mb,,129,2.093,1.43,us,us1000ekpn,2018-06-07T21:49:28.040Z,"92km NW of Tual, Indonesia",earthquake,7.9,1.9,0.125,18,reviewed,us,us
2018-06-07T21:19:28.030Z,19.3985004,-155.2743378,0.53,1.96,ml,18,50,0.003184,0.16,hv,hv70245322,2018-06-07T21:25:09.520Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.15,0.2,10,automatic,hv,hv
2018-06-07T21:12:41.180Z,33.0791667,-114.9918333,-0.15,1.63,ml,7,203,0.1073,0.07,ci,ci38193072,2018-06-07T21:32:44.502Z,"47km NE of Holtville, CA",quarry blast,0.5,31.61,0.157,8,reviewed,ci,ci
2018-06-07T21:12:06.150Z,19.4235001,-155.2823334,0.86,1.92,ml,14,64,0.004656,0.29,hv,hv70245302,2018-06-07T21:17:46.960Z,"4km W of Volcano, Hawaii",earthquake,0.52,0.34,0.3,6,automatic,hv,hv
2018-06-07T21:09:34.500Z,19.4213333,-155.2826691,0.94,1.77,ml,10,117,0.003893,0.11,hv,hv70245297,2018-06-07T21:15:15.020Z,"4km WSW of Volcano, Hawaii",earthquake,0.54,0.21,0.31,4,automatic,hv,hv
2018-06-07T21:08:54.480Z,19.3926659,-155.2776642,0.91,2.23,ml,17,67,0.004651,0.2,hv,hv70245292,2018-06-07T21:14:34.140Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.34,0.27,8,automatic,hv,hv
2018-06-07T21:05:57.150Z,19.4026661,-155.2731628,0,2.08,ml,8,80,0.007274,0.09,hv,hv70245282,2018-06-07T21:11:37.590Z,"4km SW of Volcano, Hawaii",earthquake,0.32,0.47,0.34,8,automatic,hv,hv
2018-06-07T21:05:56.360Z,19.4003334,-155.2618408,0.45,2.1,ml,21,67,0.00447,0.21,hv,hv70245287,2018-06-07T21:11:46.790Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.31,8,automatic,hv,hv
2018-06-07T21:03:49.670Z,19.4088326,-155.2948303,0.36,1.86,ml,15,76,0.01256,0.3,hv,hv70245272,2018-06-07T21:09:28.310Z,"6km WSW of Volcano, Hawaii",earthquake,0.36,0.59,0.16,4,automatic,hv,hv
2018-06-07T20:53:19.020Z,49.414,-120.5708333,3.29,2.11,ml,7,266,1.078,0.3,uw,uw61383222,2018-06-07T22:44:23.480Z,"6km SW of Princeton, Canada",explosion,6.76,19.43,0.151,6,reviewed,uw,uw
2018-06-07T20:53:11.330Z,19.4106674,-155.2728271,1,1.71,ml,16,52,0.0123,0.11,hv,hv70245247,2018-06-07T20:58:51.580Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.28,0.74,8,automatic,hv,hv
2018-06-07T20:51:10.030Z,19.4056664,-155.2513275,0.36,2.25,ml,21,117,0.01029,0.16,hv,hv70245242,2018-06-07T20:56:50.940Z,"3km SSW of Volcano, Hawaii",earthquake,0.19,0.27,0.36,11,automatic,hv,hv
2018-06-07T20:47:52.920Z,19.421833,-155.2698364,1.8,1.91,ml,18,61,0.0056,0.19,hv,hv70245227,2018-06-07T20:53:34.520Z,"3km WSW of Volcano, Hawaii",earthquake,0.36,0.35,0.28,6,automatic,hv,hv
2018-06-07T20:43:26.894Z,62.5784,-151.302,77.9,1.9,ml,,,,0.69,ak,ak19727176,2018-06-07T20:47:52.522Z,"67km WNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-06-07T20:38:51.250Z,19.4066658,-155.2581635,3.89,2.18,ml,18,104,0.00563,0.32,hv,hv70245202,2018-06-07T20:44:35.740Z,"3km SW of Volcano, Hawaii",earthquake,0.76,0.58,0.33,12,automatic,hv,hv
2018-06-07T20:38:46.240Z,19.3986664,-155.2806702,-0.02,2.19,ml,15,75,0.0074,0.21,hv,hv70245197,2018-06-07T20:44:28.320Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.33,0.42,19,automatic,hv,hv
2018-06-07T20:36:01.220Z,19.4056664,-155.2839966,0.96,1.76,ml,14,86,0.01193,0.15,hv,hv70245187,2018-06-07T20:41:42.260Z,"5km WSW of Volcano, Hawaii",earthquake,0.58,0.37,0.24,9,automatic,hv,hv
2018-06-07T20:31:11.173Z,58.2366,-155.256,5.4,3,ml,,,,1.08,ak,ak19727166,2018-06-07T20:42:24.713Z,"96km ESE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-06-07T20:31:02.890Z,19.4033337,-155.2741699,2.21,2.05,ml,18,124,0.00794,0.18,hv,hv70245172,2018-06-07T20:36:41.650Z,"4km SW of Volcano, Hawaii",earthquake,0.61,0.38,0.22,8,automatic,hv,hv
2018-06-07T20:30:01.658Z,63.484,-149.1468,91.7,1.8,ml,,,,0.83,ak,ak19727163,2018-06-07T20:39:40.173Z,"14km NW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-06-07T20:29:10.970Z,19.3953342,-155.2746735,-0.32,1.71,ml,9,168,0.0009733,0.38,hv,hv70245167,2018-06-07T20:34:51.210Z,"5km SW of Volcano, Hawaii",earthquake,0.73,0.63,0.17,5,automatic,hv,hv
2018-06-07T20:25:36.720Z,39.6881,-119.7472,3.4,1.3,ml,9,98.36,0.115,0.0913,nn,nn00638703,2018-06-07T21:10:31.225Z,"5km NW of Spanish Springs, Nevada",explosion,,1.2,0.23,8,reviewed,nn,nn
2018-06-07T20:25:07.390Z,19.4109993,-155.2911682,-0.21,2.46,ml,9,85,0.009645,0.22,hv,hv70245157,2018-06-07T20:30:55.580Z,"6km WSW of Volcano, Hawaii",earthquake,0.64,0.59,0.37,5,automatic,hv,hv
2018-06-07T20:25:06.070Z,19.4116669,-155.2825012,0.62,2.15,ml,22,41,0.006151,0.16,hv,hv70245152,2018-06-07T20:30:45.620Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.19,0.33,12,automatic,hv,hv
2018-06-07T20:21:53.540Z,19.4093342,-155.2384949,0.68,2.25,md,10,154,0.02037,0.19,hv,hv70245142,2018-06-07T20:24:48.240Z,"2km S of Volcano, Hawaii",earthquake,0.73,0.99,0.32,6,automatic,hv,hv
2018-06-07T20:19:25.180Z,19.3938332,-155.272995,0.95,1.72,ml,14,99,0.001645,0.18,hv,hv70245137,2018-06-07T20:25:07.640Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.35,2.24,8,automatic,hv,hv
2018-06-07T20:17:46.484Z,63.2563,-151.0418,9.1,0.9,ml,,,,0.69,ak,ak19727162,2018-06-07T20:23:36.389Z,"105km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-06-07T20:17:32.840Z,34.632,-117.117,-1.05,1.35,ml,24,93,0.1893,0.29,ci,ci38193040,2018-06-07T21:25:08.072Z,"16km NNE of Apple Valley, CA",quarry blast,0.59,31.61,0.171,37,reviewed,ci,ci
2018-06-07T20:16:34.440Z,46.2091667,-122.1868333,3.31,0.79,md,4,229,0.009797,0.09,uw,uw61383187,2018-06-08T18:00:37.780Z,"38km NNE of Amboy, Washington",earthquake,2.2,31.61,0.187,2,reviewed,uw,uw
2018-06-07T20:13:54.910Z,19.4265003,-155.2871704,0.67,1.85,ml,10,72,0.00633,0.12,hv,hv70245122,2018-06-07T20:19:36.810Z,"5km W of Volcano, Hawaii",earthquake,0.38,0.27,0.27,4,automatic,hv,hv
2018-06-07T20:13:17.750Z,19.3846664,-155.2821655,0.01,2.1,ml,10,94,0.001904,0.11,hv,hv70245117,2018-06-07T20:18:58.540Z,"6km SW of Volcano, Hawaii",earthquake,0.22,0.32,0.31,10,automatic,hv,hv
2018-06-07T20:12:32.280Z,19.3821659,-155.029007,-0.48,2.66,ml,12,224,0.04794,0.22,hv,hv70245112,2018-06-07T20:18:13.730Z,"15km SW of Leilani Estates, Hawaii",earthquake,1.13,0.36,0.5,6,automatic,hv,hv
2018-06-07T20:11:40.150Z,19.4214993,-155.272995,1.67,1.79,ml,16,48,0.00541,0.18,hv,hv70245107,2018-06-07T20:17:20.520Z,"3km WSW of Volcano, Hawaii",earthquake,0.33,0.36,0.2,8,automatic,hv,hv
2018-06-07T20:11:09.560Z,33.9478333,-116.827,18.09,0.89,ml,36,59,0.08855,0.13,ci,ci38193032,2018-06-07T20:55:16.910Z,"5km NW of Cabazon, CA",earthquake,0.18,0.41,0.137,13,reviewed,ci,ci
2018-06-07T20:05:30.130Z,33.5056667,-116.7936667,6.67,0.66,ml,35,35,0.07593,0.13,ci,ci38193024,2018-06-07T20:45:41.562Z,"10km NE of Aguanga, CA",earthquake,0.13,0.32,0.198,14,reviewed,ci,ci
2018-06-07T20:02:31.020Z,19.4126663,-155.2708282,1.81,1.73,ml,15,51,0.01035,0.18,hv,hv70245082,2018-06-07T20:08:12.590Z,"4km WSW of Volcano, Hawaii",earthquake,0.38,0.49,0.24,8,automatic,hv,hv
2018-06-07T19:57:26.230Z,19.4003334,-155.2793274,0.85,1.81,ml,17,134,0.007293,0.16,hv,hv70245062,2018-06-07T20:03:10.230Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.28,0.2,10,automatic,hv,hv
2018-06-07T19:52:14.170Z,19.380167,-155.2955017,3.62,2.03,md,9,188,0.02558,0.17,hv,hv70245052,2018-06-07T19:55:17.980Z,"8km SW of Volcano, Hawaii",earthquake,0.96,1.81,0.38,3,automatic,hv,hv
2018-06-07T19:45:02.220Z,38.8256667,-122.809,1.77,1.81,md,50,26,0.002419,0.04,nc,nc73026861,2018-06-08T03:11:01.015Z,"7km NW of The Geysers, CA",earthquake,0.14,0.19,0.159,17,reviewed,nc,nc
2018-06-07T19:44:53.761Z,59.5866,-152.5467,67,1.5,ml,,,,0.76,ak,ak19726666,2018-06-07T19:49:12.159Z,"45km WSW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-06-07T19:44:24.650Z,19.4575005,-155.2993317,1.86,1.78,ml,12,133,0.02277,0.18,hv,hv70245032,2018-06-07T19:50:54.170Z,"7km WNW of Volcano, Hawaii",earthquake,0.68,1.04,0.38,3,automatic,hv,hv
2018-06-07T19:44:08.450Z,19.3904991,-155.2871704,1.6,2.11,ml,7,157,0.006488,0.09,hv,hv70245027,2018-06-07T19:50:46.020Z,"6km SW of Volcano, Hawaii",earthquake,0.59,0.35,0.2,3,automatic,hv,hv
2018-06-07T19:43:47.210Z,19.3928337,-155.2791595,0.91,1.87,ml,11,143,0.005785,0.15,hv,hv70245022,2018-06-07T19:50:39.560Z,"6km SW of Volcano, Hawaii",earthquake,0.35,0.26,2.49,6,automatic,hv,hv
2018-06-07T19:41:10.150Z,46.3706667,-122.2778333,18.06,0.71,ml,6,260,0.04661,0.04,uw,uw61383172,2018-06-07T20:40:59.030Z,"20km S of Morton, Washington",earthquake,0.89,0.56,0.192,4,reviewed,uw,uw
2018-06-07T19:39:35.350Z,18.3908,-67.2683,23,2.28,md,5,264,0.1748,0.2,pr,pr2018158005,2018-06-07T22:32:43.197Z,"5km NNW of Rincon, Puerto Rico",earthquake,1.6,2.12,0.02,4,reviewed,pr,pr
2018-06-07T19:38:54.840Z,19.3894997,-155.2648315,-0.79,1.78,md,14,85,0.01016,0.3,hv,hv70244997,2018-06-07T19:42:06.940Z,"5km SSW of Volcano, Hawaii",earthquake,0.44,0.33,0.29,8,automatic,hv,hv
2018-06-07T19:35:39.170Z,19.4141674,-155.2828369,0.86,1.89,ml,18,48,0.007619,0.27,hv,hv70244992,2018-06-07T19:41:20.700Z,"5km WSW of Volcano, Hawaii",earthquake,0.39,0.2,0.35,8,automatic,hv,hv
2018-06-07T19:34:50.200Z,19.4413338,-155.2875061,1.42,1.83,ml,10,170,0.01896,0.15,hv,hv70244987,2018-06-07T19:40:30.640Z,"5km WNW of Volcano, Hawaii",earthquake,1.69,0.59,0.26,6,automatic,hv,hv
2018-06-07T19:33:02.560Z,37.5033333,-122.4053333,1.72,1.47,md,15,66,0.0156,0.07,nc,nc73026856,2018-06-08T01:54:01.225Z,"5km NNE of Half Moon Bay, CA",earthquake,0.22,0.2,0.317,14,reviewed,nc,nc
2018-06-07T19:29:40.996Z,61.8229,-147.3474,39.5,1.8,ml,,,,0.77,ak,ak19726660,2018-06-07T19:37:06.138Z,"79km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-07T19:28:58.380Z,38.5418,-119.6332,8.1,0.9,ml,6,125.85,0.157,0.1723,nn,nn00638710,2018-06-07T21:07:23.496Z,"36km SW of Smith Valley, Nevada",earthquake,,9.2,,,reviewed,nn,nn
2018-06-07T19:27:04.940Z,19.4101658,-155.2944946,-0.2,1.75,ml,10,160,0.0112,0.18,hv,hv70244967,2018-06-07T19:32:45.260Z,"6km WSW of Volcano, Hawaii",earthquake,0.57,0.23,0.21,7,automatic,hv,hv
2018-06-07T19:26:37.740Z,19.4099998,-155.2611694,1.21,1.81,ml,12,95,0.002408,0.13,hv,hv70244962,2018-06-07T19:32:19.390Z,"3km SW of Volcano, Hawaii",earthquake,0.36,0.28,0.47,7,automatic,hv,hv
2018-06-07T19:23:24.160Z,46.3921667,-122.2915,16.88,1.4,ml,21,85,0.06619,0.11,uw,uw61383162,2018-06-07T19:45:00.530Z,"18km S of Morton, Washington",earthquake,0.45,0.72,0.295,17,reviewed,uw,uw
2018-06-07T19:20:10.170Z,38.8203333,-122.7951667,2.42,0.34,md,22,47,0.01204,0.04,nc,nc73026851,2018-06-08T02:11:38.402Z,"6km NW of The Geysers, CA",earthquake,0.26,0.37,0.208,5,reviewed,nc,nc
2018-06-07T19:15:49.000Z,19.4220009,-155.2618408,1.55,2.09,ml,20,78,0.001336,0.22,hv,hv70244947,2018-06-07T19:21:29.030Z,"2km WSW of Volcano, Hawaii",earthquake,0.46,0.31,0.36,12,automatic,hv,hv
2018-06-07T19:15:24.960Z,19.3928337,-155.274826,0.56,2.51,ml,11,130,0.002757,0.19,hv,hv70244942,2018-06-07T19:21:04.240Z,"5km SW of Volcano, Hawaii",earthquake,0.62,0.29,0.43,9,automatic,hv,hv
2018-06-07T19:14:34.660Z,19.4041672,-155.2911682,-0.81,1.82,ml,15,66,0.01499,0.2,hv,hv70244932,2018-06-07T19:20:16.680Z,"6km WSW of Volcano, Hawaii",earthquake,0.21,0.33,0.24,9,automatic,hv,hv
2018-06-07T19:11:29.520Z,38.9123333,-122.8851667,5.25,1.07,md,25,147,0.05423,0.04,nc,nc73026846,2018-06-08T02:09:07.838Z,"8km SSW of Kelseyville, CA",earthquake,0.32,0.6,0.22,5,reviewed,nc,nc
2018-06-07T19:06:07.820Z,34.0151667,-117.2181667,10,0.74,ml,31,132,0.09942,0.16,ci,ci38193000,2018-06-07T20:09:24.941Z,"5km SE of Loma Linda, CA",earthquake,0.25,0.6,0.349,8,reviewed,ci,ci
2018-06-07T19:04:48.570Z,44.7016667,-115.7721667,12.76,1.49,ml,6,156,0.419,0.1,mb,mb80296674,2018-06-08T14:40:29.270Z,"29km NE of Cascade, Idaho",earthquake,2.59,4,0.168,5,reviewed,mb,mb
2018-06-07T19:04:30.590Z,19.4143333,-155.272171,1.57,1.85,ml,17,50,0.01156,0.14,hv,hv70244907,2018-06-07T19:10:10.180Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.24,0.43,11,automatic,hv,hv
2018-06-07T18:59:32.360Z,19.4121667,-155.2825,0.77,2.82,ml,22,67,0.005671,0.08,hv,hv70244887,2018-06-08T00:52:41.310Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.14,0.131,36,reviewed,hv,hv
